expanded,solved,type,elapsed_time,NoQueens
105,False,hill climbing with sideways moves,0.2519402503967285,8
24,True,random restart hill climbing,0.05398726463317871,8
6,False,hill climbing,0.01294088363647461,8
106,False,hill climbing with sideways moves,0.24302005767822266,8
45,True,random restart hill climbing,0.12322449684143066,8
5,True,hill climbing,0.01053166389465332,8
5,True,hill climbing with sideways moves,0.010054588317871094,8
5,True,random restart hill climbing,0.012939691543579102,8
6,False,hill climbing,0.016826868057250977,8
106,False,hill climbing with sideways moves,0.2436518669128418,8
10,True,random restart hill climbing,0.019970178604125977,8
4,True,hill climbing,0.007891416549682617,8
4,True,hill climbing with sideways moves,0.008048295974731445,8
4,True,random restart hill climbing,0.007870912551879883,8
4,False,hill climbing,0.007977724075317383,8
104,False,hill climbing with sideways moves,0.23015332221984863,8
29,True,random restart hill climbing,0.06653285026550293,8
4,False,hill climbing,0.009877681732177734,8
8,True,hill climbing with sideways moves,0.017000675201416016,8
16,True,random restart hill climbing,0.03338503837585449,8
5,False,hill climbing,0.014055013656616211,9
105,False,hill climbing with sideways moves,0.39190077781677246,9
9,True,random restart hill climbing,0.027718544006347656,9
5,False,hill climbing,0.01646280288696289,9
9,True,hill climbing with sideways moves,0.03136491775512695,9
67,True,random restart hill climbing,0.2581627368927002,9
3,False,hill climbing,0.013141393661499023,9
7,True,hill climbing with sideways moves,0.02884507179260254,9
66,True,random restart hill climbing,0.24300575256347656,9
4,False,hill climbing,0.01301717758178711,9
105,False,hill climbing with sideways moves,0.36451053619384766,9
28,True,random restart hill climbing,0.11439371109008789,9
6,False,hill climbing,0.018097400665283203,9
9,True,hill climbing with sideways moves,0.027085304260253906,9
35,True,random restart hill climbing,0.12632083892822266,9
5,False,hill climbing,0.02085590362548828,9
105,False,hill climbing with sideways moves,0.3950014114379883,9
53,True,random restart hill climbing,0.17189478874206543,9
7,True,hill climbing,0.023519515991210938,9
7,True,hill climbing with sideways moves,0.021376371383666992,9
7,True,random restart hill climbing,0.034613609313964844,9
6,False,hill climbing,0.0196073055267334,9
106,False,hill climbing with sideways moves,0.4513988494873047,9
58,True,random restart hill climbing,0.2355656623840332,9
4,False,hill climbing,0.019724607467651367,9
6,True,hill climbing with sideways moves,0.025368928909301758,9
5,True,random restart hill climbing,0.019865989685058594,9
5,True,hill climbing,0.02236342430114746,9
5,True,hill climbing with sideways moves,0.01765918731689453,9
5,True,random restart hill climbing,0.016341447830200195,9
4,False,hill climbing,0.012969017028808594,9
105,False,hill climbing with sideways moves,0.40522170066833496,9
44,True,random restart hill climbing,0.2174205780029297,9
4,False,hill climbing,0.012962818145751953,9
105,False,hill climbing with sideways moves,0.36751437187194824,9
123,True,random restart hill climbing,0.46436190605163574,9
5,False,hill climbing,0.023932933807373047,9
105,False,hill climbing with sideways moves,0.42597007751464844,9
56,True,random restart hill climbing,0.22109055519104004,9
5,False,hill climbing,0.024028301239013672,9
106,False,hill climbing with sideways moves,0.38953375816345215,9
37,True,random restart hill climbing,0.18102788925170898,9
4,False,hill climbing,0.013440847396850586,9
104,False,hill climbing with sideways moves,0.37786173820495605,9
32,True,random restart hill climbing,0.10589027404785156,9
4,True,hill climbing,0.014011383056640625,9
4,True,hill climbing with sideways moves,0.014249086380004883,9
4,True,random restart hill climbing,0.012965679168701172,9
5,False,hill climbing,0.021392107009887695,9
105,False,hill climbing with sideways moves,0.43865203857421875,9
52,True,random restart hill climbing,0.2088627815246582,9
5,False,hill climbing,0.01893925666809082,9
6,True,hill climbing with sideways moves,0.021773576736450195,9
45,True,random restart hill climbing,0.15877461433410645,9
4,False,hill climbing,0.011965513229370117,9
104,False,hill climbing with sideways moves,0.39308977127075195,9
28,True,random restart hill climbing,0.09910964965820312,9
5,False,hill climbing,0.017023086547851562,9
6,True,hill climbing with sideways moves,0.018814802169799805,9
15,True,random restart hill climbing,0.05945634841918945,9
3,True,hill climbing,0.010969877243041992,9
3,True,hill climbing with sideways moves,0.009982585906982422,9
3,True,random restart hill climbing,0.010097503662109375,9
3,False,hill climbing,0.012643575668334961,9
6,True,hill climbing with sideways moves,0.022043466567993164,9
109,True,random restart hill climbing,0.37639880180358887,9
6,False,hill climbing,0.018922090530395508,9
9,True,hill climbing with sideways moves,0.030757665634155273,9
47,True,random restart hill climbing,0.15874981880187988,9
5,True,hill climbing,0.01701974868774414,9
5,True,hill climbing with sideways moves,0.017987966537475586,9
5,True,random restart hill climbing,0.01739811897277832,9
4,False,hill climbing,0.014276266098022461,9
105,False,hill climbing with sideways moves,0.4850583076477051,9
38,True,random restart hill climbing,0.11915111541748047,9
6,False,hill climbing,0.018759727478027344,9
106,False,hill climbing with sideways moves,0.39824438095092773,9
47,True,random restart hill climbing,0.19482731819152832,9
5,False,hill climbing,0.019021272659301758,9
6,True,hill climbing with sideways moves,0.02197742462158203,9
139,False,random restart hill climbing,0.5101819038391113,9
5,False,hill climbing,0.016877412796020508,9
6,True,hill climbing with sideways moves,0.020909547805786133,9
61,True,random restart hill climbing,0.24577069282531738,9
5,False,hill climbing,0.017940759658813477,9
6,True,hill climbing with sideways moves,0.03173065185546875,9
48,True,random restart hill climbing,0.1955122947692871,9
5,False,hill climbing,0.01801586151123047,9
7,True,hill climbing with sideways moves,0.02438831329345703,9
33,True,random restart hill climbing,0.11033844947814941,9
5,False,hill climbing,0.016973018646240234,9
105,False,hill climbing with sideways moves,0.36678528785705566,9
64,True,random restart hill climbing,0.22249436378479004,9
4,False,hill climbing,0.020549297332763672,9
104,False,hill climbing with sideways moves,0.4517936706542969,9
31,True,random restart hill climbing,0.09793782234191895,9
4,False,hill climbing,0.011933326721191406,9
105,False,hill climbing with sideways moves,0.3599679470062256,9
54,True,random restart hill climbing,0.21153497695922852,9
5,False,hill climbing,0.019433259963989258,9
105,False,hill climbing with sideways moves,0.3901355266571045,9
64,True,random restart hill climbing,0.23254132270812988,9
5,False,hill climbing,0.01593947410583496,9
7,True,hill climbing with sideways moves,0.022929668426513672,9
50,True,random restart hill climbing,0.17654180526733398,9
2,False,hill climbing,0.0059833526611328125,9
4,True,hill climbing with sideways moves,0.026691198348999023,9
9,True,random restart hill climbing,0.04922986030578613,9
4,False,hill climbing,0.014916658401489258,9
104,False,hill climbing with sideways moves,0.46091246604919434,9
31,True,random restart hill climbing,0.11547970771789551,9
4,False,hill climbing,0.012517929077148438,9
9,True,hill climbing with sideways moves,0.03038167953491211,9
37,True,random restart hill climbing,0.1378164291381836,9
5,True,hill climbing,0.017461061477661133,9
5,True,hill climbing with sideways moves,0.01872849464416504,9
5,True,random restart hill climbing,0.01635003089904785,9
3,True,hill climbing,0.009948492050170898,9
3,True,hill climbing with sideways moves,0.011145830154418945,9
3,True,random restart hill climbing,0.010019540786743164,9
5,True,hill climbing,0.01674818992614746,9
5,True,hill climbing with sideways moves,0.017691850662231445,9
5,True,random restart hill climbing,0.01756143569946289,9
4,False,hill climbing,0.019944429397583008,9
10,True,hill climbing with sideways moves,0.0357515811920166,9
39,True,random restart hill climbing,0.16260671615600586,9
5,False,hill climbing,0.019080162048339844,9
106,False,hill climbing with sideways moves,0.39686107635498047,9
12,True,random restart hill climbing,0.04516482353210449,9
4,False,hill climbing,0.012974023818969727,9
8,True,hill climbing with sideways moves,0.031290292739868164,9
22,True,random restart hill climbing,0.07353377342224121,9
5,False,hill climbing,0.016024351119995117,9
106,False,hill climbing with sideways moves,0.4060790538787842,9
49,True,random restart hill climbing,0.1644725799560547,9
4,False,hill climbing,0.014972925186157227,9
105,False,hill climbing with sideways moves,0.3641488552093506,9
7,True,random restart hill climbing,0.02292919158935547,9
5,False,hill climbing,0.015829801559448242,9
10,True,hill climbing with sideways moves,0.03522443771362305,9
15,True,random restart hill climbing,0.05056476593017578,9
5,False,hill climbing,0.017364025115966797,9
105,False,hill climbing with sideways moves,0.42771434783935547,9
9,True,random restart hill climbing,0.029401779174804688,9
5,False,hill climbing,0.01672530174255371,9
106,False,hill climbing with sideways moves,0.3799269199371338,9
10,True,random restart hill climbing,0.04063010215759277,9
4,False,hill climbing,0.01788163185119629,9
5,True,hill climbing with sideways moves,0.01724386215209961,9
19,True,random restart hill climbing,0.06633496284484863,9
4,False,hill climbing,0.012905120849609375,9
8,True,hill climbing with sideways moves,0.027289390563964844,9
43,True,random restart hill climbing,0.15623140335083008,9
4,False,hill climbing,0.013032913208007812,9
104,False,hill climbing with sideways moves,0.3769066333770752,9
19,True,random restart hill climbing,0.05882406234741211,9
6,False,hill climbing,0.01994490623474121,9
107,False,hill climbing with sideways moves,0.37993335723876953,9
15,True,random restart hill climbing,0.05431389808654785,9
3,False,hill climbing,0.012047290802001953,9
104,False,hill climbing with sideways moves,0.4222903251647949,9
19,True,random restart hill climbing,0.06261110305786133,9
5,False,hill climbing,0.0165860652923584,9
105,False,hill climbing with sideways moves,0.35184144973754883,9
34,True,random restart hill climbing,0.11050200462341309,9
4,False,hill climbing,0.01300358772277832,9
106,False,hill climbing with sideways moves,0.40929198265075684,9
10,True,random restart hill climbing,0.03233218193054199,9
4,False,hill climbing,0.011968135833740234,9
6,True,hill climbing with sideways moves,0.019846200942993164,9
21,True,random restart hill climbing,0.07024550437927246,9
6,False,hill climbing,0.017871379852294922,9
106,False,hill climbing with sideways moves,0.35523438453674316,9
35,True,random restart hill climbing,0.11354446411132812,9
4,False,hill climbing,0.019926071166992188,9
8,True,hill climbing with sideways moves,0.027193307876586914,9
8,True,random restart hill climbing,0.03436779975891113,9
5,False,hill climbing,0.016931533813476562,9
105,False,hill climbing with sideways moves,0.40129947662353516,9
11,True,random restart hill climbing,0.03395485877990723,9
4,False,hill climbing,0.012195587158203125,9
104,False,hill climbing with sideways moves,0.34717822074890137,9
23,True,random restart hill climbing,0.0888369083404541,9
4,False,hill climbing,0.013976097106933594,9
104,False,hill climbing with sideways moves,0.4298548698425293,9
63,True,random restart hill climbing,0.21549153327941895,9
3,False,hill climbing,0.009933710098266602,9
5,True,hill climbing with sideways moves,0.017125844955444336,9
48,True,random restart hill climbing,0.1606760025024414,9
5,False,hill climbing,0.014960289001464844,9
7,True,hill climbing with sideways moves,0.024537086486816406,9
10,True,random restart hill climbing,0.03257465362548828,9
5,False,hill climbing,0.023940563201904297,9
105,False,hill climbing with sideways moves,0.4646446704864502,9
8,True,random restart hill climbing,0.0261843204498291,9
4,False,hill climbing,0.012955188751220703,9
7,True,hill climbing with sideways moves,0.021940231323242188,9
30,True,random restart hill climbing,0.09581351280212402,9
6,False,hill climbing,0.017834901809692383,9
106,False,hill climbing with sideways moves,0.3709859848022461,9
20,True,random restart hill climbing,0.07073497772216797,9
6,False,hill climbing,0.018069982528686523,9
106,False,hill climbing with sideways moves,0.4365384578704834,9
117,True,random restart hill climbing,0.39488959312438965,9
5,False,hill climbing,0.016191482543945312,9
105,False,hill climbing with sideways moves,0.3944997787475586,9
18,True,random restart hill climbing,0.07210612297058105,9
4,False,hill climbing,0.01337885856628418,9
104,False,hill climbing with sideways moves,0.3736555576324463,9
14,True,random restart hill climbing,0.04854297637939453,9
4,False,hill climbing,0.01774311065673828,9
105,False,hill climbing with sideways moves,0.38495826721191406,9
10,True,random restart hill climbing,0.03704071044921875,9
6,False,hill climbing,0.02714252471923828,9
107,False,hill climbing with sideways moves,0.35432982444763184,9
37,True,random restart hill climbing,0.12233567237854004,9
3,False,hill climbing,0.010257244110107422,9
105,False,hill climbing with sideways moves,0.3464188575744629,9
24,True,random restart hill climbing,0.09459996223449707,9
6,False,hill climbing,0.021526336669921875,9
106,False,hill climbing with sideways moves,0.37154173851013184,9
40,True,random restart hill climbing,0.13558292388916016,9
5,False,hill climbing,0.015748262405395508,9
6,True,hill climbing with sideways moves,0.018059253692626953,9
18,True,random restart hill climbing,0.0605924129486084,9
3,False,hill climbing,0.010970354080200195,9
104,False,hill climbing with sideways moves,0.387880802154541,9
24,True,random restart hill climbing,0.1018974781036377,9
7,False,hill climbing,0.02859044075012207,9
8,True,hill climbing with sideways moves,0.02699589729309082,9
22,True,random restart hill climbing,0.06857824325561523,9
5,True,hill climbing,0.017256498336791992,9
5,True,hill climbing with sideways moves,0.01702284812927246,9
5,True,random restart hill climbing,0.01398777961730957,9
6,False,hill climbing,0.01926112174987793,9
7,True,hill climbing with sideways moves,0.02179551124572754,9
8,True,random restart hill climbing,0.027449369430541992,9
5,False,hill climbing,0.026491641998291016,9
105,False,hill climbing with sideways moves,0.351945161819458,9
21,True,random restart hill climbing,0.06824684143066406,9
5,False,hill climbing,0.017828941345214844,9
105,False,hill climbing with sideways moves,0.44110703468322754,9
19,True,random restart hill climbing,0.07040834426879883,9
5,False,hill climbing,0.019582033157348633,9
105,False,hill climbing with sideways moves,0.4127490520477295,9
114,True,random restart hill climbing,0.4408397674560547,9
4,False,hill climbing,0.013549327850341797,9
104,False,hill climbing with sideways moves,0.37484169006347656,9
18,True,random restart hill climbing,0.05945277214050293,9
4,False,hill climbing,0.013626575469970703,9
7,True,hill climbing with sideways moves,0.02395796775817871,9
97,True,random restart hill climbing,0.37900280952453613,9
6,False,hill climbing,0.028818130493164062,9
106,False,hill climbing with sideways moves,0.36490702629089355,9
26,True,random restart hill climbing,0.09159064292907715,9
5,False,hill climbing,0.01614975929260254,9
106,False,hill climbing with sideways moves,0.36316633224487305,9
10,True,random restart hill climbing,0.03546953201293945,9
4,False,hill climbing,0.016427993774414062,9
104,False,hill climbing with sideways moves,0.38487720489501953,9
51,True,random restart hill climbing,0.1984250545501709,9
5,False,hill climbing,0.023065567016601562,9
105,False,hill climbing with sideways moves,0.4493865966796875,9
41,True,random restart hill climbing,0.17421841621398926,9
4,False,hill climbing,0.013354778289794922,9
104,False,hill climbing with sideways moves,0.3510715961456299,9
18,True,random restart hill climbing,0.05499100685119629,9
4,False,hill climbing,0.01294088363647461,9
5,True,hill climbing with sideways moves,0.016282081604003906,9
59,True,random restart hill climbing,0.2333533763885498,9
4,False,hill climbing,0.014007568359375,9
9,True,hill climbing with sideways moves,0.03664040565490723,9
9,True,random restart hill climbing,0.04374551773071289,9
3,False,hill climbing,0.014012575149536133,9
5,True,hill climbing with sideways moves,0.03482699394226074,9
29,True,random restart hill climbing,0.13502836227416992,9
6,False,hill climbing,0.026016712188720703,9
106,False,hill climbing with sideways moves,0.3747541904449463,9
17,True,random restart hill climbing,0.06888699531555176,9
5,False,hill climbing,0.018016576766967773,9
105,False,hill climbing with sideways moves,0.4428365230560303,9
24,True,random restart hill climbing,0.1105191707611084,9
4,True,hill climbing,0.012932300567626953,9
4,True,hill climbing with sideways moves,0.01258993148803711,9
4,True,random restart hill climbing,0.024861812591552734,9
4,False,hill climbing,0.015956640243530273,9
6,True,hill climbing with sideways moves,0.0200955867767334,9
33,True,random restart hill climbing,0.10930967330932617,9
5,False,hill climbing,0.016342639923095703,9
106,False,hill climbing with sideways moves,0.37692952156066895,9
34,True,random restart hill climbing,0.12073349952697754,9
4,False,hill climbing,0.01356053352355957,9
104,False,hill climbing with sideways moves,0.39255452156066895,9
13,True,random restart hill climbing,0.04693794250488281,9
5,True,hill climbing,0.016902446746826172,9
5,True,hill climbing with sideways moves,0.017016172409057617,9
5,True,random restart hill climbing,0.016125202178955078,9
4,False,hill climbing,0.014503240585327148,9
8,True,hill climbing with sideways moves,0.024445533752441406,9
8,True,random restart hill climbing,0.028728961944580078,9
5,False,hill climbing,0.017058372497558594,9
105,False,hill climbing with sideways moves,0.3818974494934082,9
12,True,random restart hill climbing,0.06292152404785156,9
5,False,hill climbing,0.019726037979125977,9
105,False,hill climbing with sideways moves,0.3874685764312744,9
30,True,random restart hill climbing,0.10410237312316895,9
5,False,hill climbing,0.015947818756103516,9
105,False,hill climbing with sideways moves,0.3670923709869385,9
11,True,random restart hill climbing,0.0389404296875,9
5,False,hill climbing,0.023168087005615234,9
8,True,hill climbing with sideways moves,0.04038071632385254,9
51,True,random restart hill climbing,0.2624526023864746,9
5,False,hill climbing,0.017436504364013672,9
11,True,hill climbing with sideways moves,0.03949284553527832,9
32,True,random restart hill climbing,0.10704326629638672,9
4,False,hill climbing,0.013387203216552734,9
104,False,hill climbing with sideways moves,0.3824286460876465,9
36,True,random restart hill climbing,0.1324915885925293,9
4,False,hill climbing,0.012954950332641602,9
105,False,hill climbing with sideways moves,0.40394115447998047,9
49,True,random restart hill climbing,0.1625971794128418,9
4,False,hill climbing,0.012294292449951172,9
7,True,hill climbing with sideways moves,0.02196645736694336,9
24,True,random restart hill climbing,0.09297823905944824,9
6,False,hill climbing,0.02362656593322754,9
106,False,hill climbing with sideways moves,0.4545316696166992,9
26,True,random restart hill climbing,0.09895539283752441,9
5,False,hill climbing,0.01678919792175293,9
6,True,hill climbing with sideways moves,0.02075505256652832,9
121,True,random restart hill climbing,0.43163228034973145,9
6,False,hill climbing,0.02030205726623535,9
106,False,hill climbing with sideways moves,0.4262864589691162,9
25,True,random restart hill climbing,0.1185922622680664,9
5,False,hill climbing,0.031060218811035156,9
105,False,hill climbing with sideways moves,0.4378542900085449,9
9,True,random restart hill climbing,0.032389163970947266,9
4,False,hill climbing,0.014167070388793945,9
104,False,hill climbing with sideways moves,0.40803050994873047,9
38,True,random restart hill climbing,0.17232680320739746,9
3,False,hill climbing,0.01695394515991211,9
6,True,hill climbing with sideways moves,0.03108525276184082,9
23,True,random restart hill climbing,0.10518527030944824,9
3,False,hill climbing,0.011072397232055664,9
104,False,hill climbing with sideways moves,0.5025694370269775,9
17,True,random restart hill climbing,0.07831168174743652,9
5,False,hill climbing,0.02398991584777832,9
7,True,hill climbing with sideways moves,0.030874013900756836,9
46,True,random restart hill climbing,0.18313288688659668,9
5,False,hill climbing,0.016954421997070312,9
11,True,hill climbing with sideways moves,0.03710317611694336,9
24,True,random restart hill climbing,0.08290934562683105,9
3,False,hill climbing,0.011879205703735352,9
5,True,hill climbing with sideways moves,0.0171658992767334,9
33,True,random restart hill climbing,0.12894964218139648,9
3,False,hill climbing,0.015555143356323242,9
7,True,hill climbing with sideways moves,0.03332328796386719,9
35,True,random restart hill climbing,0.13631796836853027,9
3,False,hill climbing,0.016640901565551758,9
103,False,hill climbing with sideways moves,0.4321901798248291,9
16,True,random restart hill climbing,0.05771970748901367,9
3,False,hill climbing,0.009970903396606445,9
103,False,hill climbing with sideways moves,0.37113380432128906,9
42,True,random restart hill climbing,0.1631331443786621,9
6,False,hill climbing,0.020934343338012695,9
6,False,hill climbing with sideways moves,0.026189327239990234,9
27,True,random restart hill climbing,0.09560894966125488,9
4,False,hill climbing,0.012011051177978516,9
7,True,hill climbing with sideways moves,0.029130935668945312,9
46,True,random restart hill climbing,0.1909947395324707,9
4,True,hill climbing,0.011991500854492188,9
4,True,hill climbing with sideways moves,0.011967897415161133,9
4,True,random restart hill climbing,0.012965202331542969,9
4,False,hill climbing,0.013995170593261719,9
7,True,hill climbing with sideways moves,0.021965503692626953,9
17,True,random restart hill climbing,0.05788254737854004,9
3,False,hill climbing,0.01111602783203125,9
103,False,hill climbing with sideways moves,0.41474294662475586,9
43,True,random restart hill climbing,0.1469569206237793,9
4,False,hill climbing,0.011900663375854492,9
5,True,hill climbing with sideways moves,0.012964248657226562,9
36,True,random restart hill climbing,0.11881899833679199,9
4,False,hill climbing,0.012814760208129883,9
104,False,hill climbing with sideways moves,0.3611643314361572,9
34,True,random restart hill climbing,0.11723041534423828,9
4,False,hill climbing,0.014984607696533203,9
104,False,hill climbing with sideways moves,0.38584041595458984,9
13,True,random restart hill climbing,0.05121636390686035,9
5,False,hill climbing,0.019060134887695312,9
8,True,hill climbing with sideways moves,0.02955150604248047,9
64,True,random restart hill climbing,0.22280192375183105,9
5,False,hill climbing,0.023833513259887695,9
105,False,hill climbing with sideways moves,0.38878297805786133,9
14,True,random restart hill climbing,0.057793378829956055,9
2,True,hill climbing,0.006018161773681641,9
2,True,hill climbing with sideways moves,0.00694727897644043,9
2,True,random restart hill climbing,0.009498357772827148,9
4,False,hill climbing,0.020456552505493164,9
104,False,hill climbing with sideways moves,0.3923518657684326,9
9,True,random restart hill climbing,0.035642385482788086,9
4,False,hill climbing,0.014143705368041992,9
104,False,hill climbing with sideways moves,0.4006319046020508,9
8,True,random restart hill climbing,0.025891542434692383,9
4,False,hill climbing,0.014088153839111328,9
7,True,hill climbing with sideways moves,0.02253127098083496,9
42,True,random restart hill climbing,0.14795756340026855,9
5,False,hill climbing,0.015105247497558594,9
106,False,hill climbing with sideways moves,0.37740182876586914,9
15,True,random restart hill climbing,0.06562423706054688,9
5,False,hill climbing,0.016810894012451172,9
106,False,hill climbing with sideways moves,0.3918795585632324,9
59,True,random restart hill climbing,0.19858551025390625,9
3,False,hill climbing,0.009937286376953125,9
103,False,hill climbing with sideways moves,0.43205690383911133,9
38,True,random restart hill climbing,0.14341282844543457,9
6,False,hill climbing,0.018727779388427734,9
107,False,hill climbing with sideways moves,0.3590281009674072,9
61,True,random restart hill climbing,0.2518472671508789,9
4,False,hill climbing,0.01298832893371582,9
105,False,hill climbing with sideways moves,0.45440673828125,9
37,True,random restart hill climbing,0.12199258804321289,9
4,False,hill climbing,0.013107776641845703,9
104,False,hill climbing with sideways moves,0.33719396591186523,9
73,True,random restart hill climbing,0.22229504585266113,9
4,False,hill climbing,0.011741161346435547,9
104,False,hill climbing with sideways moves,0.3479905128479004,9
19,True,random restart hill climbing,0.0669853687286377,9
5,False,hill climbing,0.018918514251708984,9
6,True,hill climbing with sideways moves,0.01916050910949707,9
130,True,random restart hill climbing,0.4508023262023926,9
7,True,hill climbing,0.024027347564697266,9
7,True,hill climbing with sideways moves,0.022954463958740234,9
7,True,random restart hill climbing,0.020151376724243164,9
2,False,hill climbing,0.006829500198364258,9
102,False,hill climbing with sideways moves,0.3325343132019043,9
25,True,random restart hill climbing,0.0799415111541748,9
6,True,hill climbing,0.017992734909057617,9
6,True,hill climbing with sideways moves,0.019129514694213867,9
6,True,random restart hill climbing,0.01784539222717285,9
5,False,hill climbing,0.01785898208618164,9
6,True,hill climbing with sideways moves,0.020011425018310547,9
84,True,random restart hill climbing,0.2645695209503174,9
6,False,hill climbing,0.018585920333862305,9
106,False,hill climbing with sideways moves,0.34827232360839844,9
66,True,random restart hill climbing,0.2096881866455078,9
4,False,hill climbing,0.011969327926635742,9
105,False,hill climbing with sideways moves,0.35060596466064453,9
12,True,random restart hill climbing,0.03866267204284668,9
4,False,hill climbing,0.012244701385498047,9
5,True,hill climbing with sideways moves,0.016077041625976562,9
22,True,random restart hill climbing,0.07042169570922852,9
7,False,hill climbing,0.022273540496826172,9
8,True,hill climbing with sideways moves,0.027320146560668945,9
60,True,random restart hill climbing,0.192976713180542,9
6,False,hill climbing,0.017964839935302734,9
106,False,hill climbing with sideways moves,0.3532135486602783,9
58,True,random restart hill climbing,0.1791231632232666,9
3,False,hill climbing,0.008976936340332031,9
103,False,hill climbing with sideways moves,0.343735933303833,9
7,True,random restart hill climbing,0.022221088409423828,9
5,False,hill climbing,0.01639842987060547,9
105,False,hill climbing with sideways moves,0.3558204174041748,9
126,True,random restart hill climbing,0.40957188606262207,9
3,False,hill climbing,0.009527921676635742,9
104,False,hill climbing with sideways moves,0.3656187057495117,9
25,True,random restart hill climbing,0.0763247013092041,9
5,False,hill climbing,0.015478134155273438,9
105,False,hill climbing with sideways moves,0.3549513816833496,9
25,True,random restart hill climbing,0.07430171966552734,9
5,True,hill climbing,0.014683246612548828,9
5,True,hill climbing with sideways moves,0.014956235885620117,9
5,True,random restart hill climbing,0.015108585357666016,9
3,False,hill climbing,0.009965181350708008,9
8,True,hill climbing with sideways moves,0.030776023864746094,9
50,True,random restart hill climbing,0.19049692153930664,9
4,True,hill climbing,0.009972572326660156,9
4,True,hill climbing with sideways moves,0.014196395874023438,9
4,True,random restart hill climbing,0.012966156005859375,9
3,False,hill climbing,0.009104013442993164,9
103,False,hill climbing with sideways moves,0.3397796154022217,9
41,True,random restart hill climbing,0.13482427597045898,9
1,False,hill climbing,0.0039899349212646484,9
103,False,hill climbing with sideways moves,0.33573389053344727,9
52,True,random restart hill climbing,0.17126154899597168,9
5,False,hill climbing,0.01624011993408203,9
105,False,hill climbing with sideways moves,0.3709137439727783,9
16,True,random restart hill climbing,0.06396150588989258,9
4,False,hill climbing,0.009098052978515625,9
5,True,hill climbing with sideways moves,0.019019365310668945,9
20,True,random restart hill climbing,0.06394672393798828,9
4,True,hill climbing,0.013121604919433594,9
4,True,hill climbing with sideways moves,0.014749765396118164,9
4,True,random restart hill climbing,0.014635086059570312,9
6,False,hill climbing,0.017119407653808594,9
8,True,hill climbing with sideways moves,0.028112411499023438,9
10,True,random restart hill climbing,0.033095598220825195,9
4,False,hill climbing,0.013028144836425781,9
9,True,hill climbing with sideways moves,0.02812337875366211,9
32,True,random restart hill climbing,0.10338735580444336,9
5,False,hill climbing,0.0160677433013916,9
105,False,hill climbing with sideways moves,0.3524448871612549,9
41,True,random restart hill climbing,0.13058972358703613,9
3,False,hill climbing,0.008964061737060547,9
104,False,hill climbing with sideways moves,0.3336501121520996,9
16,True,random restart hill climbing,0.05054330825805664,9
5,False,hill climbing,0.01595616340637207,9
105,False,hill climbing with sideways moves,0.34175872802734375,9
8,True,random restart hill climbing,0.025758743286132812,9
5,False,hill climbing,0.016949892044067383,9
106,False,hill climbing with sideways moves,0.36486053466796875,9
34,True,random restart hill climbing,0.12458562850952148,9
4,False,hill climbing,0.012965679168701172,9
4,False,hill climbing with sideways moves,0.015976905822753906,9
9,True,random restart hill climbing,0.0274660587310791,9
4,False,hill climbing,0.010967731475830078,9
104,False,hill climbing with sideways moves,0.39431190490722656,9
84,True,random restart hill climbing,0.3087477684020996,9
4,False,hill climbing,0.014367103576660156,9
6,True,hill climbing with sideways moves,0.027548789978027344,9
37,True,random restart hill climbing,0.11534237861633301,9
4,False,hill climbing,0.01840043067932129,9
6,True,hill climbing with sideways moves,0.01880049705505371,9
30,True,random restart hill climbing,0.0851445198059082,9
6,False,hill climbing,0.021530628204345703,9
106,False,hill climbing with sideways moves,0.387359619140625,9
15,True,random restart hill climbing,0.05775904655456543,9
5,False,hill climbing,0.03127098083496094,9
7,True,hill climbing with sideways moves,0.034242868423461914,9
86,True,random restart hill climbing,0.2817535400390625,9
4,True,hill climbing,0.0069811344146728516,9
4,True,hill climbing with sideways moves,0.0094451904296875,9
4,True,random restart hill climbing,0.02014446258544922,9
5,False,hill climbing,0.016416072845458984,9
105,False,hill climbing with sideways moves,0.40708231925964355,9
8,True,random restart hill climbing,0.041979312896728516,9
1,False,hill climbing,0.009293794631958008,9
101,False,hill climbing with sideways moves,0.39485788345336914,9
11,True,random restart hill climbing,0.03563833236694336,9
4,False,hill climbing,0.011385679244995117,9
7,True,hill climbing with sideways moves,0.022237300872802734,9
14,True,random restart hill climbing,0.04315972328186035,9
4,True,hill climbing,0.014842510223388672,9
4,True,hill climbing with sideways moves,0.01049351692199707,9
4,True,random restart hill climbing,0.01549077033996582,9
4,False,hill climbing,0.01698017120361328,9
104,False,hill climbing with sideways moves,0.32897257804870605,9
55,True,random restart hill climbing,0.25501441955566406,9
4,False,hill climbing,0.011942386627197266,9
5,True,hill climbing with sideways moves,0.015072822570800781,9
39,True,random restart hill climbing,0.11799144744873047,9
5,False,hill climbing,0.015558004379272461,9
11,True,hill climbing with sideways moves,0.03483986854553223,9
18,True,random restart hill climbing,0.0578303337097168,9
3,False,hill climbing,0.010113954544067383,9
103,False,hill climbing with sideways moves,0.35051584243774414,9
18,True,random restart hill climbing,0.05595660209655762,9
4,False,hill climbing,0.012861013412475586,9
104,False,hill climbing with sideways moves,0.33240628242492676,9
23,True,random restart hill climbing,0.07210540771484375,9
4,False,hill climbing,0.013216257095336914,9
105,False,hill climbing with sideways moves,0.3479297161102295,9
11,True,random restart hill climbing,0.03298068046569824,9
6,False,hill climbing,0.01814746856689453,9
