learning evaluation instances,evaluation time (cpu seconds),model cost (RAM-Hours),classified instances,classifications correct (percent),Kappa Statistic (percent),Kappa Temporal Statistic (percent),Kappa M Statistic (percent),model training instances,model serialized size (bytes),tree size (nodes),tree size (leaves),active learning leaves,tree depth,active leaf byte size estimate,inactive leaf byte size estimate,byte size estimate overhead
14000.0,0.546875,5.359114665124151E-9,14000.0,89.1,78.19843028698067,-11.22448979591838,76.60944206008584,14000.0,43808.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14100.0,0.546875,5.359114665124151E-9,14100.0,87.6,75.12996598421154,-25.25252525252528,73.94957983193278,14100.0,43808.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14200.0,0.5625,5.536195304658677E-9,14200.0,86.5,73.01338536086102,-40.62500000000004,72.10743801652893,14200.0,43808.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14300.0,0.5625,5.536195304658677E-9,14300.0,86.5,73.04097771387491,-43.6170212765958,72.39263803680981,14300.0,43808.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14400.0,0.5625,5.536195304658677E-9,14400.0,85.3,70.38678485092666,-40.00000000000004,69.18238993710692,14400.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14500.0,0.5625,5.536195304658677E-9,14500.0,85.6,71.1220294795949,-34.579439252336485,70.85020242914979,14500.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14600.0,0.578125,5.7133406193719965E-9,14600.0,84.6,69.02555190834782,-32.7586206896552,67.6470588235294,14600.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14700.0,0.578125,5.7133406193719965E-9,14700.0,82.3,64.2978167207242,-41.60000000000004,63.95112016293278,14700.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14800.0,0.578125,5.7133406193719965E-9,14800.0,81.5,62.332839248774285,-45.66929133858272,62.39837398373983,14800.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
14900.0,0.59375,5.890485934085316E-9,14900.0,80.60000000000001,59.68479327026983,-46.96969696969692,57.26872246696036,14900.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15000.0,0.59375,5.890485934085316E-9,15000.0,77.2,51.31617157206062,-57.2413793103448,49.333333333333336,15000.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15100.0,0.59375,5.890485934085316E-9,15100.0,74.5,44.71424854739398,-82.14285714285712,44.56521739130434,15100.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15200.0,0.59375,5.890485934085316E-9,15200.0,72.6,41.43822587746481,-100.0,38.70246085011185,15200.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15300.0,0.609375,6.067631248798635E-9,15300.0,73.0,42.44960077074904,-98.52941176470587,39.5973154362416,15300.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15400.0,0.609375,6.067631248798635E-9,15400.0,73.3,42.38487764878511,-100.75187969924812,39.04109589041095,15400.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15500.0,0.609375,6.067631248798635E-9,15500.0,72.7,37.87887062421496,-86.986301369863,33.088235294117645,15500.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15600.0,0.609375,6.067631248798635E-9,15600.0,71.3,34.41858764601575,-95.23809523809523,29.656862745098035,15600.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15700.0,0.625,6.2447765635119545E-9,15700.0,70.19999999999999,28.885070637647956,-98.66666666666667,23.58974358974358,15700.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15800.0,0.625,6.2447765635119545E-9,15800.0,68.2,24.03103738246314,-98.74999999999993,19.28934010152286,15800.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
15900.0,0.625,6.2447765635119545E-9,15900.0,66.9,24.604114656413437,-103.06748466257662,20.432692307692324,15900.0,43824.0,20.0,13.0,13.0,4.0,0.0,0.0,1.0
16000.0,0.640625,6.421663177510103E-9,16000.0,66.7,25.488686810826316,-103.04878048780482,20.90261282660334,16000.0,43760.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
16100.0,0.640625,6.421663177510103E-9,16100.0,70.0,30.094372596994052,-84.04907975460122,23.27365728900255,16100.0,44080.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
16200.0,0.640625,6.421663177510103E-9,16200.0,72.1,34.887932563501764,-72.2222222222222,26.963350785340307,16200.0,44080.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
16300.0,0.640625,6.421663177510103E-9,16300.0,71.2,34.30537053595868,-67.44186046511625,27.63819095477387,16300.0,44080.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
16400.0,0.640625,6.421663177510103E-9,16400.0,70.5,33.583090930377054,-61.20218579234971,27.339901477832505,16400.0,44080.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
16500.0,0.640625,6.421663177510103E-9,16500.0,71.0,36.6646282868874,-65.7142857142857,31.27962085308057,16500.0,44080.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
16600.0,0.640625,6.421663177510103E-9,16600.0,71.0,36.96200330406051,-67.63005780346819,31.92488262910798,16600.0,44080.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
16700.0,0.65625,6.599843295084106E-9,16700.0,74.0,41.80841539838854,-55.68862275449099,35.0,16700.0,44080.0,22.0,14.0,14.0,5.0,0.0,0.0,1.0
16800.0,0.65625,6.599843295084106E-9,16800.0,74.4,41.99719955229089,-58.02469135802466,34.52685421994885,16800.0,44912.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
16900.0,0.671875,6.822907986740272E-9,16900.0,74.9,42.080487354624324,-51.204819277108406,34.120734908136484,16900.0,55184.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17000.0,0.6875,7.073815342866713E-9,17000.0,77.7,46.645612020289015,-39.37499999999996,38.05555555555556,17000.0,62072.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17100.0,0.6875,7.073815342866713E-9,17100.0,78.2,47.58809047545777,-33.742331288343514,39.106145251396654,17100.0,66144.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17200.0,0.6875,7.073815342866713E-9,17200.0,77.5,44.61783847115697,-34.730538922155645,36.440677966101696,17200.0,66144.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17300.0,0.703125,7.342346685214176E-9,17300.0,78.5,44.69880137867175,-37.820512820512775,35.628742514970064,17300.0,66432.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17400.0,0.703125,7.342346685214176E-9,17400.0,79.3,46.8128841291702,-41.780821917808176,37.08206686930092,17400.0,66432.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17500.0,0.703125,7.342346685214176E-9,17500.0,79.3,48.8029283735655,-37.99999999999996,39.117647058823536,17500.0,66704.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17600.0,0.71875,7.611977505601115E-9,17600.0,80.2,53.19613655381736,-37.49999999999995,41.59292035398231,17600.0,66704.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17700.0,0.71875,7.611977505601115E-9,17700.0,78.8,53.65532679552818,-49.295774647887285,43.76657824933688,17700.0,66704.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17800.0,0.734375,7.881608325988054E-9,17800.0,79.3,56.311048450414106,-48.92086330935248,46.78663239074552,17800.0,66704.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
17900.0,0.734375,7.881608325988054E-9,17900.0,80.5,59.94807627529435,-46.61654135338341,51.49253731343285,17900.0,66704.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
18000.0,0.75,8.15243563718266E-9,18000.0,80.2,59.8194717275192,-42.44604316546758,52.17391304347827,18000.0,67000.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
18100.0,0.75,8.15243563718266E-9,18100.0,80.5,60.811897106109335,-37.32394366197178,54.11764705882355,18100.0,67000.0,29.0,20.0,20.0,6.0,0.0,0.0,1.0
18200.0,0.765625,8.424006712933381E-9,18200.0,81.69999999999999,63.429841249540374,-28.87323943661974,57.638888888888886,18200.0,67184.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
18300.0,0.765625,8.424006712933381E-9,18300.0,82.5,64.99999999999999,-12.179487179487188,59.01639344262295,18300.0,67192.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
18400.0,0.765625,8.424006712933381E-9,18400.0,83.1,66.25857511360277,-7.643312101910833,61.41552511415524,18400.0,67208.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
18500.0,0.78125,8.695707139041689E-9,18500.0,84.7,69.0391199825162,-2.0000000000000013,62.315270935960584,18500.0,67216.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
18600.0,0.78125,8.695707139041689E-9,18600.0,86.8,72.5293020777837,13.157894736842115,65.625,18600.0,67496.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
18700.0,0.78125,8.695707139041689E-9,18700.0,88.6,75.83465818759937,24.000000000000018,69.60000000000001,18700.0,67520.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
18800.0,0.796875,8.968636393547059E-9,18800.0,90.60000000000001,79.36813825981221,35.17241379310347,73.37110481586403,18800.0,67520.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
18900.0,0.796875,8.968636393547059E-9,18900.0,91.7,81.77906568317528,43.918918918918955,77.00831024930748,18900.0,67520.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19000.0,0.8125,9.241565648052429E-9,19000.0,92.4,83.06104709474671,43.283582089552276,78.59154929577466,19000.0,67520.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19100.0,0.8125,9.241565648052429E-9,19100.0,90.9,80.0419338708121,24.79338842975209,75.98944591029024,19100.0,67520.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19200.0,0.828125,9.514494902557799E-9,19200.0,87.7,73.47651701384396,-4.237288135593224,69.40298507462687,19200.0,67520.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19300.0,0.828125,9.514494902557799E-9,19300.0,86.6,71.21399601292363,-17.543859649122826,67.47572815533981,19300.0,67520.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19400.0,0.828125,9.514494902557799E-9,19400.0,84.3,66.56672174994462,-37.71929824561407,62.25961538461539,19400.0,67520.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19500.0,0.84375,9.80068256871568E-9,19500.0,82.5,63.82174664472541,-52.173913043478315,60.3174603174603,19500.0,70800.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19600.0,0.84375,9.80068256871568E-9,19600.0,81.89999999999999,63.16886161259339,-60.17699115044254,60.99137931034482,19600.0,70800.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19700.0,0.859375,1.008687023487356E-8,19700.0,80.7,60.78256063463166,-63.55932203389827,58.760683760683776,19700.0,70800.0,31.0,21.0,21.0,6.0,0.0,0.0,1.0
19800.0,0.859375,1.008687023487356E-8,19800.0,79.4,58.60843985967057,-62.20472440944879,57.70020533880904,19800.0,74512.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
19900.0,0.875,1.0427352713627949E-8,19900.0,78.3,56.51337464228744,-80.83333333333331,56.250000000000014,19900.0,84232.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20000.0,0.875,1.0427352713627949E-8,20000.0,78.2,56.48355158096455,-75.8064516129032,57.587548638132304,20000.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20100.0,0.890625,1.0794190327740379E-8,20100.0,78.8,57.60966499638083,-51.42857142857139,57.51503006012024,20100.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20200.0,0.890625,1.0794190327740379E-8,20200.0,82.1,64.22003677940353,-25.174825174825195,61.00217864923746,20200.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20300.0,0.90625,1.1161027941852808E-8,20300.0,81.69999999999999,63.39765745007679,-27.083333333333353,61.06382978723403,20300.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20400.0,0.90625,1.1161027941852808E-8,20400.0,83.0,65.99999999999999,-9.677419354838717,65.37678207739307,20400.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20500.0,0.921875,1.1527865555965238E-8,20500.0,81.89999999999999,63.77362720060202,-18.300653594771255,63.28600405679512,20500.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20600.0,0.9375,1.1894703170077667E-8,20600.0,79.5,59.01475468831221,-26.543209876543163,57.991803278688536,20600.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20700.0,0.9375,1.1894703170077667E-8,20700.0,79.5,58.990157637833086,-24.24242424242419,57.81893004115227,20700.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20800.0,0.953125,1.2261540784190097E-8,20800.0,79.3,58.22334164830109,-26.993865030674797,55.00000000000001,20800.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
20900.0,0.96875,1.2628378398302527E-8,20900.0,78.10000000000001,55.8787976468692,-31.13772455089816,51.54867256637168,20900.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21000.0,0.984375,1.2995216012414956E-8,21000.0,74.7,48.861615083600135,-38.25136612021854,43.01801801801801,21000.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21100.0,0.984375,1.2995216012414956E-8,21100.0,76.2,51.333025245481956,-31.49171270718228,43.467933491686466,21100.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21200.0,1.0,1.3362053626527386E-8,21200.0,73.9,45.600520234105346,-42.6229508196721,38.004750593824234,21200.0,90752.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21300.0,1.015625,1.3730734483235409E-8,21300.0,73.6,44.67821159745854,-45.856353591160186,33.66834170854271,21300.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21400.0,1.015625,1.3730734483235409E-8,21400.0,74.9,46.96675174523758,-43.428571428571395,29.494382022471903,21400.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21500.0,1.03125,1.4099415339943431E-8,21500.0,77.9,51.12954871123534,-19.45945945945941,30.721003134796238,21500.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21600.0,1.03125,1.4099415339943431E-8,21600.0,78.2,50.018341892883356,-19.125683060109242,29.67741935483873,21600.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21700.0,1.046875,1.4468096196651454E-8,21700.0,77.5,48.36844279223463,-24.999999999999954,27.419354838709697,21700.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21800.0,1.046875,1.4468096196651454E-8,21800.0,78.4,50.31284504968716,-17.391304347826036,29.87012987012989,21800.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
21900.0,1.0625,1.4836777053359477E-8,21900.0,78.9,49.53746663732985,-11.052631578947382,26.98961937716265,21900.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22000.0,1.0625,1.4836777053359477E-8,22000.0,81.89999999999999,55.565375362105364,3.208556149732622,33.94160583941604,22000.0,91208.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22100.0,1.078125,1.5207462840610075E-8,22100.0,79.5,51.3290724508305,-9.042553191489372,31.89368770764122,22100.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22200.0,1.078125,1.5207462840610075E-8,22200.0,80.80000000000001,53.40280845156563,-3.7837837837837256,36.21262458471763,22200.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22300.0,1.09375,1.5578148627860674E-8,22300.0,81.2,54.192595769150195,-2.732240437158411,39.549839228295845,22300.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22400.0,1.109375,1.5948834415111272E-8,22400.0,80.4,54.43047392307122,-3.157894736842109,40.96385542168676,22400.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22500.0,1.109375,1.5948834415111272E-8,22500.0,78.5,49.797790168772835,-16.216216216216168,37.13450292397661,22500.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22600.0,1.125,1.631952020236187E-8,22600.0,78.8,52.50959888531964,-17.777777777777725,43.163538873994646,22600.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22700.0,1.125,1.631952020236187E-8,22700.0,79.5,53.24459690000274,-16.477272727272673,43.37016574585636,22700.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22800.0,1.140625,1.669020598961247E-8,22800.0,76.7,47.6140798963973,-36.257309941520425,39.16449086161881,22800.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
22900.0,1.140625,1.669020598961247E-8,22900.0,76.5,48.757086785870044,-45.06172839506169,42.40196078431373,22900.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23000.0,1.15625,1.706089177686307E-8,23000.0,74.6,45.72951075367608,-68.2119205298013,40.515222482435604,23000.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23100.0,1.15625,1.706089177686307E-8,23100.0,73.9,43.51627423822715,-75.16778523489931,38.004750593824234,23100.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23200.0,1.171875,1.7431577564113667E-8,23200.0,72.89999999999999,42.237189871259275,-75.97402597402596,38.4090909090909,23200.0,91704.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23300.0,1.171875,1.7431577564113667E-8,23300.0,73.0,42.60082059567592,-84.93150684931506,38.21510297482838,23300.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23400.0,1.1875,1.7804138931549256E-8,23400.0,73.6,41.51606314492939,-109.52380952380953,35.76642335766424,23400.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23500.0,1.203125,1.8176700298984844E-8,23500.0,73.3,41.158321579689705,-110.23622047244095,35.66265060240964,23500.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23600.0,1.203125,1.8176700298984844E-8,23600.0,74.2,43.2458116288892,-88.32116788321167,37.37864077669904,23600.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23700.0,1.21875,1.8549261666420433E-8,23700.0,73.7,42.21608985288172,-89.20863309352517,36.009732360097324,23700.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23800.0,1.21875,1.8549261666420433E-8,23800.0,76.6,46.995505943751816,-72.05882352941174,38.7434554973822,23800.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
23900.0,1.234375,1.892182303385602E-8,23900.0,76.8,45.758907696623965,-56.75675675675672,37.2972972972973,23900.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24000.0,1.234375,1.892182303385602E-8,24000.0,74.0,40.64143775569841,-75.67567567567566,34.34343434343434,24000.0,92168.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24100.0,1.25,1.929632465665539E-8,24100.0,76.5,47.28814319680589,-69.06474820143882,40.50632911392405,24100.0,92648.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24200.0,1.25,1.929632465665539E-8,24200.0,79.0,51.142793329362725,-62.790697674418574,42.30769230769232,24200.0,92648.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24300.0,1.265625,1.967082627945476E-8,24300.0,78.4,50.93384701355226,-66.15384615384613,42.70557029177719,24300.0,92648.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24400.0,1.28125,2.0047235820028514E-8,24400.0,78.0,51.36939366475829,-64.17910447761192,42.85714285714287,24400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24500.0,1.28125,2.0047235820028514E-8,24500.0,78.2,51.6535377191115,-74.39999999999998,42.93193717277487,24500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24600.0,1.296875,2.042364536060227E-8,24600.0,76.0,44.8308836713208,-110.5263157894737,32.01133144475921,24600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24700.0,1.296875,2.042364536060227E-8,24700.0,74.0,40.01172078686164,-109.67741935483872,28.37465564738292,24700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24800.0,1.3125,2.0800054901176023E-8,24800.0,72.39999999999999,38.86907794192563,-128.09917355371903,30.126582278481013,24800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
24900.0,1.3125,2.0800054901176023E-8,24900.0,72.7,39.8604233121266,-145.945945945946,31.57894736842105,24900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25000.0,1.328125,2.1176464441749777E-8,25000.0,77.9,51.18912997384976,-90.51724137931033,41.379310344827594,25000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25100.0,1.328125,2.1176464441749777E-8,25100.0,78.0,50.47209102329163,-83.33333333333331,40.37940379403795,25100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25200.0,1.34375,2.155287398232353E-8,25200.0,75.1,45.28578836806624,-90.07633587786259,37.27959697732997,25200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25300.0,1.34375,2.155287398232353E-8,25300.0,73.9,43.01210501493477,-79.99999999999999,36.496350364963504,25300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25400.0,1.359375,2.1929283522897286E-8,25400.0,74.8,45.71118349619979,-67.99999999999997,40.845070422535215,25400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25500.0,1.375,2.230569306347104E-8,25500.0,76.2,50.16082557126583,-55.55555555555552,46.63677130044842,25500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25600.0,1.375,2.230569306347104E-8,25600.0,78.9,56.355543052878055,-37.908496732026094,53.93013100436682,25600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25700.0,1.390625,2.2682102604044795E-8,25700.0,80.80000000000001,60.65073841348697,-29.729729729729677,58.531317494600444,25700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25800.0,1.390625,2.2682102604044795E-8,25800.0,82.89999999999999,64.83478518372281,-18.750000000000014,62.25165562913906,25800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
25900.0,1.40625,2.305851214461855E-8,25900.0,82.0,63.069347558473524,-23.28767123287673,60.69868995633186,25900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26000.0,1.40625,2.305851214461855E-8,26000.0,81.8,62.1420132128534,-30.00000000000002,58.82352941176469,26000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26100.0,1.421875,2.3434921685192303E-8,26100.0,82.1,63.116510615851226,-30.656934306569365,60.398230088495566,26100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26200.0,1.421875,2.3434921685192303E-8,26200.0,83.2,64.89879151553646,-33.333333333333364,61.29032258064516,26200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26300.0,1.4375,2.3811331225766058E-8,26300.0,85.3,68.03041242942768,-23.529411764705905,63.06532663316583,26300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26400.0,1.453125,2.4187740766339812E-8,26400.0,84.0,65.51724137931035,-40.350877192982495,60.97560975609756,26400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26500.0,1.453125,2.4187740766339812E-8,26500.0,82.39999999999999,61.62567591139019,-46.666666666666714,56.650246305418705,26500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26600.0,1.46875,2.4564150306913566E-8,26600.0,82.69999999999999,61.987713022614,-45.37815126050425,56.96517412935322,26600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26700.0,1.46875,2.4564150306913566E-8,26700.0,83.1,62.685908079273666,-50.892857142857196,56.777493606138094,26700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26800.0,1.484375,2.494055984748732E-8,26800.0,83.0,63.252301054442796,-51.785714285714334,58.230958230958215,26800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
26900.0,1.484375,2.494055984748732E-8,26900.0,84.89999999999999,66.78603165665115,-32.45614035087723,60.88082901554404,26900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27000.0,1.5,2.5316969388061075E-8,27000.0,84.8,67.46853865251262,-42.05607476635518,62.926829268292686,27000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27100.0,1.5,2.5316969388061075E-8,27100.0,83.8,66.07756093475165,-55.76923076923082,62.67281105990783,27100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27200.0,1.515625,2.569337892863483E-8,27200.0,85.39999999999999,70.20882390150139,-43.13725490196083,68.1917211328976,27200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27300.0,1.53125,2.6069788469208584E-8,27300.0,85.1,70.16993129074106,-56.84210526315796,69.95967741935483,27300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27400.0,1.53125,2.6069788469208584E-8,27400.0,82.1,64.09573401156959,-103.40909090909105,61.67023554603853,27400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27500.0,1.546875,2.6446198009782338E-8,27500.0,83.0,65.83065673477755,-123.68421052631598,61.45124716553286,27500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27600.0,1.546875,2.6446198009782338E-8,27600.0,82.3,64.40178916205431,-118.51851851851869,60.84070796460176,27600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27700.0,1.5625,2.6822607550356092E-8,27700.0,82.3,64.19816014951817,-129.87012987013006,59.681093394077436,27700.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27800.0,1.5625,2.6822607550356092E-8,27800.0,80.0,59.35884514094353,-143.9024390243903,54.75113122171946,27800.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
27900.0,1.578125,2.7199017090929847E-8,27900.0,79.9,59.35222410069324,-145.12195121951225,54.932735426008975,27900.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28000.0,1.578125,2.7199017090929847E-8,28000.0,78.60000000000001,55.865368751031184,-135.1648351648352,47.804878048780495,28000.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28100.0,1.578125,2.7199017090929847E-8,28100.0,77.60000000000001,52.41332426920463,-126.2626262626263,41.05263157894738,28100.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28200.0,1.578125,2.7199017090929847E-8,28200.0,76.9,49.8549919247,-113.8888888888889,37.22826086956522,28200.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28300.0,1.59375,2.75754266315036E-8,28300.0,76.4,45.90332281962885,-100.0,29.34131736526946,28300.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28400.0,1.59375,2.75754266315036E-8,28400.0,79.3,51.905204460966544,-61.718749999999964,41.69014084507043,28400.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28500.0,1.609375,2.7951836172077356E-8,28500.0,78.4,50.37243648361142,-57.664233576642296,41.7789757412399,28500.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
28600.0,1.625,2.832824571265111E-8,28600.0,78.60000000000001,51.24773894303276,-65.89147286821702,42.00542005420055,28600.0,93120.0,38.0,27.0,27.0,6.0,0.0,0.0,1.0
