Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureOutOfBagError
iris,1,1,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.05001870416661913,0.15454799204691008,11.254208437489302,32.78457995854042,23.77443751081735,2.382449726119133,21.391987784698216,1.5849625007211567,0.15882998174127555,1.426132518979881,21.4638854110942,1.4309256940729467,90.28135955405106,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356267,1.0,1.0,0.9326599326599326,0.9333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,13052.0,10633.0,2353.0,100.0,37.77777777777778,?,-1.0
iris,1,2,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.011187424833795569,0.017781347571228373,2.5171705876040025,3.7719934338751586,23.77443751081735,0.3683901462780383,23.40604736453931,1.5849625007211567,0.024559343085202554,1.560403157635954,23.406047364539305,1.5604031576359536,98.4504779719376,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,14233.0,10633.0,2353.0,100.0,33.33333333333333,?,-1.0
iris,1,3,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.016572410052739836,0.02548146596787231,3.728792261866462,5.405435214137022,23.77443751081735,0.5487861524575233,23.225651358359826,1.5849625007211567,0.03658574349716822,1.5483767572239884,23.225651358359816,1.5483767572239877,97.69169658711027,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.0,0.0,0.0,0.0,13102.0,10633.0,2353.0,100.0,33.33333333333333,?,-1.0
iris,1,4,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.037807135888808706,0.09632274634741697,8.506605574981956,20.433140137431085,23.77443751081735,1.433989931098679,22.34044757971867,1.5849625007211567,0.09559932873991193,1.4893631719812448,22.34044757971867,1.4893631719812448,93.96835390765305,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.002,0.0,0.01,0.0,10.0,0.0,13994.0,10633.0,2353.0,100.0,37.777777777777764,?,-1.0
iris,1,5,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.08505965419750287,0.2507984925683761,19.138422194438142,53.2023944419388,23.77443751081735,6.886305260348012,16.88813225046934,1.5849625007211567,0.4590870173565341,1.1258754833646227,19.641453228467615,1.3094302152311743,82.6158483014825,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9599999999999999,0.9022222222222224,0.8666666666666668,0.8666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,12185.0,10633.0,2353.0,93.33333333333333,35.55555555555555,?,-1.0
iris,1,6,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.04951509866288983,0.14414245341719034,11.140897199150206,30.577231880448398,23.77443751081735,2.1564324825010135,21.618005028316336,1.5849625007211567,0.14376216550006757,1.4412003352210891,21.618005028316325,1.4412003352210883,90.92961723481427,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,1.0,1.0,0.9326599326599327,0.9333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,13944.0,10633.0,2353.0,100.0,37.777777777777764,?,-1.0
iris,1,7,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.08223180386977479,0.24038789957138995,18.502155870699323,50.99397417063617,23.77443751081735,5.307235451403196,18.467202059414156,1.5849625007211567,0.35381569676021307,1.2311468039609437,19.729976020830673,1.3153317347220448,82.98819272528971,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9866666666666667,0.9777777777777776,0.8666666666666668,0.8666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,12763.0,10633.0,2353.0,100.0,37.77777777777778,?,-1.0
iris,1,8,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,13.0,2.0,0.0,86.66666666666667,13.333333333333334,0.0,0.8,0.1038625192000633,0.2798792287115851,23.369066820014236,59.37135016056674,23.77443751081735,8.628199665288397,15.146237845528953,1.5849625007211567,0.5752133110192265,1.0097491897019302,18.927854042794934,1.261856936186329,79.61430857904746,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8666666666666667,0.06666666666666667,0.9333333333333333,0.13333333333333333,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8,0.9400000000000001,0.8437037037037037,0.8666666666666668,0.8666666666666667,0.001,0.0,0.0,0.0,0.0,0.0,12663.0,10633.0,2353.0,93.33333333333333,42.222222222222214,?,-1.0
iris,1,9,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,14.0,1.0,0.0,93.33333333333333,6.666666666666667,0.0,0.9,0.06903688920172633,0.16793429681016153,15.53330007038842,35.62424402047788,23.77443751081735,2.954177492672968,20.82026001814438,1.5849625007211567,0.19694516617819785,1.3880173345429587,20.820260018144378,1.3880173345429585,87.57414348360997,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9333333333333333,0.03333333333333333,0.9666666666666667,0.06666666666666667,0.9444444444444445,0.9333333333333333,0.9326599326599326,0.9062760897356268,0.9866666666666667,0.9777777777777776,0.9326599326599327,0.9333333333333333,0.001,0.0,0.0,0.0,0.0,0.0,13391.0,10633.0,2353.0,100.0,42.222222222222214,?,-1.0
iris,1,10,weka.classifiers.meta.Bagging,'-P 100 -S 1 -num-slots 1 -I 10 -W weka.classifiers.trees.REPTree -- -M 2 -V 0.001 -N 3 -S 1 -L -1 -I 0.0',-115879962237199703,2.02003290115E7,135.0,15.0,15.0,0.0,0.0,100.0,0.0,0.0,1.0,0.02362841150784155,0.0654183686454325,5.316392589264347,13.877331625004022,23.77443751081735,0.8533747760195729,22.921062734797776,1.5849625007211567,0.05689165173463819,1.5280708489865185,22.921062734797765,1.5280708489865176,96.4105364190791,1.0,5.0,0.0,0.0,1.0,10.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.001,0.0,0.0,0.0,0.0,0.0,12110.0,10633.0,2353.0,100.0,35.55555555555555,?,-1.0
